lcs,lcs2,ngd,jacpos,cospos,lev1,euc,FFF,cos2,cos,cos1,jac2,jac,f2,sizediff,dis,l1,l2,lsa,sim
0.666666667,0.5,0.816496581,0.333333333,0.9258201,1,0.666666667,FALSE,0,0.816496581,0.816496581,0.333333333,0.333333333,93712,0,1,TRUE,FALSE,0.749017324,no
0.285714286,0.428571429,0.182574186,0.9,0.674453273,10,0.714285714,FALSE,0,0.285714286,0.285714286,0.833333333,0.833333333,1172115,0,0,FALSE,FALSE,0.325773297,no
0.5,0.4,0.223606798,0.875,0.719092496,5,0.5,FALSE,0,0.547722558,0.547722558,0.625,0.625,4097053,0,1,FALSE,FALSE,0.669552358,no
0,0.5,0.5,0.666666667,0.571428571,7,1,FALSE,0,0,0.288675135,0.833333333,1,176182,1,1,FALSE,FALSE,0.531900315,no
0.25,0.333333333,0.333333333,0.8,0.569802882,5,0.75,FALSE,0,0.288675135,0.288675135,0.833333333,0.833333333,177646,1,1,FALSE,FALSE,0.760809778,no
0.75,0.333333333,0.866025404,0.25,0.957427108,1,0.75,FALSE,0,0.866025404,0.866025404,0.25,0.25,676311,0,1,TRUE,TRUE,0.846502674,no
0.666666667,0.5,0,1,0.912870929,1,0.666666667,FALSE,0,0.816496581,0.816496581,0.333333333,0.333333333,4097054,0,1,TRUE,FALSE,0.812812095,yes
0.5,0.5,0.577350269,0.6,0.714285714,3,0.5,FALSE,0,0.577350269,0.577350269,0.6,0.6,895050,0,1,FALSE,FALSE,0.705352168,yes
0.2,0.5,0.25,0.857142857,0.613940614,7,1,FALSE,0,0.223606798,0.670820393,0.5,0.875,176217,1,1,TRUE,FALSE,0.787292871,yes
0.166666667,0.5,0,1,0.629940788,9,0.833333333,FALSE,0,0.182574186,0.365148372,0.777777778,0.9,459842,0,1,FALSE,FALSE,0.644733408,no
0.75,0.75,0.666666667,0.5,0.857142857,2,0.25,FALSE,0,0.75,0.75,0.4,0.4,176175,0,0,TRUE,FALSE,0.994198016,yes
0,0.666666667,0,1,0.3086067,6,1,FALSE,0,0,0.333333333,0.8,1,2175602,3,0,FALSE,FALSE,0.318409832,no
1,0.5,1,0,1,0,0,FALSE,0,1,1,0,0,4096576,0,0,TRUE,TRUE,1,yes
0.25,1,0.333333333,0.8,0.547722558,5,1,FALSE,0,0.288675135,0.288675135,0.833333333,0.833333333,1631195,0,1,FALSE,TRUE,0.788033502,yes
0.333333333,0.333333333,0.5,0.666666667,0.666666667,4,0.666666667,FALSE,0,0.333333333,0.333333333,0.8,0.8,176295,1,0,TRUE,FALSE,0.047323275,no
0.333333333,0.666666667,0.288675135,0.833333333,0.589255651,7,1,FALSE,0,0.365148372,0.365148372,0.777777778,0.777777778,2175819,1,1,TRUE,TRUE,0.632884552,no
0.285714286,0.714285714,0.516397779,0.666666667,0.585540044,7,1,FALSE,0,0.377964473,0.377964473,0.777777778,0.777777778,32602,3,3,TRUE,TRUE,0.516046071,no
0.285714286,0.428571429,0.547722558,0.625,0.690065559,8,1,FALSE,0,0.428571429,0.428571429,0.727272727,0.727272727,835985,1,0,FALSE,FALSE,0.757872715,no
1,0.6,1,0,1,0,0,FALSE,1,1,1,0,0,4096576,0,0,TRUE,TRUE,1,yes
0.2,0.333333333,0.40824829,0.75,0.589255651,6,0.8,FALSE,0,0.25819889,0.25819889,0.857142857,0.857142857,176295,1,2,FALSE,FALSE,0.585612954,no
0.6,0.75,0.577350269,0.6,0.797724035,3,0.4,FALSE,0,0.670820393,0.670820393,0.5,0.5,4096576,0,1,FALSE,FALSE,0.666688162,no
0.25,0.5,0.666666667,0.5,0.804030252,5,1,FALSE,0,0.288675135,0.577350269,0.6,0.833333333,453463,1,1,TRUE,FALSE,0.663384074,yes
0,0.4,0.288675135,0.833333333,0.471404521,9,1,FALSE,0,0,0.223606798,0.875,1,176222,3,1,FALSE,FALSE,0.47990879,no
0.2,0.6,0.670820393,0.5,0.845154255,6,1,FALSE,0.5,0.4,0.8,0.333333333,0.75,2179700,0,0,FALSE,FALSE,0.933972233,yes
0.8,0.6,0.8,0.333333333,0.87038828,2,0.2,FALSE,1,0.8,0.8,0.333333333,0.333333333,2585027,0,0,TRUE,TRUE,0.902422774,yes
0.333333333,0.666666667,0,1,0.400891863,4,0.666666667,FALSE,0,0.333333333,0.333333333,0.8,0.8,4096826,0,0,FALSE,FALSE,0.373083857,no
0.285714286,0.285714286,0.288675135,0.857142857,0.609271796,6,1,FALSE,1,0.43643578,0.43643578,0.75,0.75,4097055,3,4,TRUE,TRUE,0.568215386,no
0.6,0.75,0.866025404,0.25,0.904534034,3,0.4,TRUE,0,0.670820393,0.894427191,0.2,0.5,4096576,0,1,FALSE,FALSE,0.877764986,no
0.6,0.8,0.577350269,0.6,0.680413817,3,0.6,FALSE,0,0.670820393,0.894427191,0.2,0.5,287550,0,1,TRUE,FALSE,0.931903106,yes
0.714285714,0.857142857,0.6,0.571428571,0.737864787,3,1,FALSE,0,0.77151675,0.77151675,0.375,0.375,1372355,0,1,TRUE,TRUE,0.854735178,yes
0.8,0.4,0.75,0.4,0.916666667,2,0.2,FALSE,0,0.8,0.8,0.333333333,0.333333333,4096580,0,0,TRUE,TRUE,0.863757665,yes
0.6,0.222222222,0.668153105,0.5,0.946212941,5,0.8,FALSE,0,0.737864787,0.783349452,0.454545455,0.416666667,2181171,0,1,TRUE,TRUE,0.875490815,yes
0.75,0.5,0.666666667,0.5,0.857142857,2,0.25,FALSE,0,0.75,0.75,0.4,0.4,4096580,0,0,TRUE,TRUE,0.496082968,yes
0.5,0.666666667,0.40824829,0.75,0.721687836,3,0.75,FALSE,0,0.577350269,0.577350269,0.6,0.6,4096577,0,1,TRUE,FALSE,0.571855334,no
0.25,0.666666667,0.40824829,0.75,0.738548946,5,0.75,FALSE,0,0.288675135,0.577350269,0.6,0.833333333,4096577,0,1,FALSE,FALSE,0.785081595,no
0.75,0.75,0.75,0.4,0.801783726,2,0.25,FALSE,0,0.75,0.75,0.4,0.4,234900,0,0,FALSE,TRUE,0.968443413,yes
0.6,0.25,0.866025404,0.25,0.721687836,3,0.8,FALSE,1,0.670820393,0.670820393,0.5,0.5,71184,3,1,TRUE,TRUE,0.847900706,no
0.666666667,0.333333333,0.5,0.666666667,0.857142857,2,0.333333333,FALSE,0,0.666666667,0.666666667,0.5,0.5,1704487,0,0,TRUE,FALSE,0.966429578,yes
0.2,0.6,0.353553391,0.8,0.569802882,6,1,FALSE,0,0.25819889,0.25819889,0.857142857,0.857142857,2183437,1,2,TRUE,FALSE,0.014026335,yes
0.5,0.5,0.577350269,0.6,0.83624201,4,0.666666667,FALSE,0,0.612372436,0.612372436,0.571428571,0.571428571,1696824,0,2,TRUE,FALSE,0.917304513,yes
0.5,0,0.288675135,0.833333333,0.533001791,3,0.5,FALSE,0,0.577350269,0.577350269,0.6,0.6,4097056,0,1,FALSE,FALSE,0.775004165,no
0.333333333,0.5,0.5,0.666666667,0.77151675,3,1,FALSE,0,0.40824829,0.40824829,0.75,0.75,1775597,0,1,TRUE,FALSE,0.840401533,no
0.2,1,0.353553391,0.8,0.46291005,6,1,FALSE,0,0.25819889,0.25819889,0.857142857,0.857142857,1372321,0,2,TRUE,FALSE,0.468268388,no
0.4,0.666666667,0.707106781,0.5,0.755928946,4,0.6,FALSE,0,0.516397779,0.774596669,0.4,0.666666667,4096576,0,2,FALSE,FALSE,0.445876466,no
0.75,0.5,0.666666667,0.5,0.894427191,2,0.25,FALSE,0,0.75,0.75,0.4,0.4,4096576,0,0,TRUE,FALSE,0.999389251,no
0.4,1,0.577350269,0.6,0.721687836,4,1,FALSE,0,0.516397779,0.516397779,0.666666667,0.666666667,33529,3,2,TRUE,TRUE,0.774980575,no
0,0.333333333,0.5,0.666666667,0.668153105,6,1,FALSE,0,0,0.333333333,0.8,1,176295,1,0,FALSE,FALSE,0.011992984,no
0.111111111,0.666666667,0.204124145,0.888888889,0.338061702,13,1,FALSE,0,0.136082763,0.136082763,0.928571429,0.928571429,91672,3,3,FALSE,FALSE,0.280468684,no
0.5,0.666666667,0.666666667,0.5,0.77151675,3,1,FALSE,0,0.577350269,0.577350269,0.6,0.6,1251417,1,1,TRUE,TRUE,0.799965724,no
0.25,0,0.353553391,0.8,0.527046277,5,0.75,FALSE,0,0.288675135,0.288675135,0.833333333,0.833333333,777232,3,1,FALSE,FALSE,0.392777606,no
0.833333333,0.333333333,0.75,0.4,0.9,2,0.166666667,FALSE,1,0.833333333,0.833333333,0.285714286,0.285714286,32435,0,0,TRUE,TRUE,0.836613998,yes
0.333333333,0.666666667,0.333333333,0.8,0.666666667,4,0.666666667,FALSE,0,0.333333333,0.333333333,0.8,0.8,1924597,0,0,FALSE,FALSE,0.994368146,no
0.25,0.5,0,1,0.6172134,5,0.75,FALSE,0,0.288675135,0.577350269,0.6,0.833333333,2184222,0,1,FALSE,FALSE,0.633927736,no
0.166666667,0.833333333,0.516397779,0.666666667,0.39223227,9,1,FALSE,0,0.182574186,0.365148372,0.777777778,0.9,1093517,0,1,TRUE,FALSE,0.396212752,no
0.5,0.25,0.666666667,0.5,0.859337849,3,1,FALSE,0,0.577350269,0.577350269,0.6,0.6,1962942,0,1,TRUE,TRUE,0.393907783,no
0.285714286,0.714285714,0.2,0.888888889,0.385694608,10,0.714285714,FALSE,0,0.285714286,0.428571429,0.727272727,0.833333333,770096,0,0,FALSE,FALSE,0.719142333,no
0.5,0.5,0.5,0.666666667,0.8,2,0.5,FALSE,0,0.5,0.5,0.666666667,0.666666667,1053001,0,0,FALSE,TRUE,0.24696141,no
0.6,0.8,0.75,0.4,0.755928946,3,0.6,FALSE,0,0.670820393,0.894427191,0.2,0.5,287550,0,1,TRUE,FALSE,0.958141504,yes
0.666666667,0.5,1,0,0.857142857,2,0.333333333,FALSE,0,0.666666667,0.75,0.4,0.5,1196775,0,0,FALSE,TRUE,0.968791308,no
0.25,0.333333333,0.2,0.888888889,0.674881906,9,1,FALSE,0,0.25819889,0.589255651,0.888888889,0.818181818,1162051,0,2,FALSE,FALSE,0.476395426,yes
0.5,0.5,0.40824829,0.75,0.738548946,3,0.5,FALSE,0,0.577350269,0.577350269,0.6,0.6,4096577,0,1,FALSE,FALSE,0.320570896,no
1,0.428571429,0.833333333,0.285714286,0.947368421,0,0,FALSE,0,1,1,0,0,3349350,0,0,TRUE,TRUE,1,yes
0.142857143,0.4,0.25819889,0.857142857,0.6172134,10,0.857142857,FALSE,0,0.169030851,0.169030851,0.909090909,0.909090909,840205,1,2,FALSE,FALSE,0.393160634,no
0.75,0.666666667,0.816496581,0.333333333,0.9258201,1,0.5,FALSE,0,0.866025404,0.866025404,0.25,0.25,4096576,0,1,TRUE,FALSE,0.721033361,no
1,0.5,1,0,1,0,0,FALSE,0,1,1,0,0,4096576,0,0,TRUE,TRUE,1,yes
0.2,0.666666667,0,1,0.661437828,6,0.8,FALSE,0,0.25819889,0.516397779,0.666666667,0.857142857,4096577,0,2,FALSE,FALSE,0.545880984,no
0.833333333,0.5,0.75,0.4,0.916666667,2,0.166666667,FALSE,0,0.833333333,0.833333333,0.285714286,0.285714286,4096603,0,0,TRUE,TRUE,0.997280809,yes
0.285714286,0.75,0.471404521,0.714285714,0.550019098,7,0.714285714,FALSE,0,0.377964473,0.377964473,0.777777778,0.777777778,4097057,3,3,FALSE,FALSE,0.531288225,no
0.272727273,0.5,0.5,0.7,0.625,9,0.909090909,FALSE,0,0.452267017,0.452267017,0.75,0.75,2186226,0,7,TRUE,TRUE,0.666240773,no
0.666666667,0.5,0.816496581,0.333333333,0.894427191,1,0.333333333,TRUE,0,0.816496581,0.816496581,0.333333333,0.333333333,787725,0,1,FALSE,FALSE,0.999876975,no
0.8,0.5,1,0,0.875,2,0.2,TRUE,0,0.8,0.833333333,0.285714286,0.333333333,172125,0,0,FALSE,TRUE,0.995093112,no
0.2,0.6,0.577350269,0.6,0.715626447,13,1,FALSE,0,0.239045722,0.478091444,0.692307692,0.866666667,2188992,1,3,FALSE,FALSE,0.657885849,yes
0.5,1,0.666666667,0.5,0.597614305,4,0.5,FALSE,0,0.5,0.75,0.4,0.666666667,1970325,0,0,FALSE,FALSE,0.9993509,yes
0.25,0.666666667,0.666666667,0.5,0.721687836,5,1,FALSE,0,0.288675135,0.577350269,0.6,0.833333333,176562,1,1,TRUE,FALSE,0.622167946,yes
0.2,0.4,0,1,0.701646415,6,1,FALSE,0,0.25819889,0.25819889,0.857142857,0.857142857,4097058,3,2,FALSE,TRUE,0.685430882,no
0.75,0.666666667,0.816496581,0.333333333,0.878310066,1,0.25,TRUE,0,0.866025404,0.866025404,0.25,0.25,4096576,0,1,FALSE,FALSE,0.819704677,no
0.4,0.6,0.5,0.666666667,0.589255651,6,0.6,FALSE,1,0.4,0.4,0.75,0.75,595198,3,0,TRUE,TRUE,0.170606996,no
1,0.833333333,1,0,1,0,0,FALSE,0,1,1,0,0,4096576,0,0,TRUE,TRUE,1,yes
0.25,0.5,0.288675135,0.833333333,0.694365075,6,0.75,FALSE,0,0.25,0.5,0.666666667,0.857142857,2190133,0,0,TRUE,FALSE,0.880387418,no
0.857142857,0.571428571,0.833333333,0.285714286,0.95,2,0.142857143,FALSE,0,0.857142857,0.857142857,0.25,0.25,4097059,0,0,TRUE,TRUE,0.925319138,yes
0.75,0.666666667,0.816496581,0.333333333,0.911684612,1,0.5,FALSE,0,0.866025404,0.866025404,0.25,0.25,4096576,0,1,TRUE,FALSE,0.865694491,no
0,0.5,0.40824829,0.75,0.674199862,6,1,FALSE,0,0,0.353553391,0.8,1,176833,1,2,FALSE,FALSE,0.775754071,no
0.75,1,0.816496581,0.333333333,0.790569415,1,0.25,TRUE,0,0.866025404,0.866025404,0.25,0.25,4096576,0,1,FALSE,FALSE,0.979330307,no
0.5,0.5,0.5,0.666666667,0.8,2,0.5,FALSE,0,0.5,0.5,0.666666667,0.666666667,2193777,0,0,FALSE,TRUE,0.353039552,no
0.75,0.5,0.666666667,0.5,0.897085227,2,0.25,FALSE,0,0.75,1,0,0.4,176175,0,0,TRUE,FALSE,1,yes
1,0.4,1,0,1,0,0,FALSE,0,1,1,0,0,4096576,0,0,TRUE,TRUE,1,yes
0,0.333333333,0.353553391,0.8,0.6172134,7,1,FALSE,0,0,0.288675135,0.833333333,1,235863,1,1,FALSE,FALSE,0.591513121,no
0.5,0.25,0.666666667,0.5,0.828078671,4,0.5,FALSE,0,0.5,0.5,0.666666667,0.666666667,176861,3,0,TRUE,TRUE,0.78935883,no
0.8,0.4,0.8,0.333333333,0.9375,2,0.2,FALSE,0,0.8,0.8,0.333333333,0.333333333,151919,0,0,TRUE,TRUE,0.748715989,no
0.8,0.8,0.75,0.4,0.857142857,2,0.2,FALSE,0,0.8,0.8,0.333333333,0.333333333,4096580,0,0,TRUE,TRUE,0.358340281,yes
0,0.75,0.333333333,0.8,0.306186218,8,1,FALSE,0,0,0.25,0.857142857,1,1399094,1,0,FALSE,FALSE,0.600268115,no
0,0.6,0,1,0.365148372,9,1,FALSE,0,0,0,1,1,1704283,3,1,FALSE,FALSE,-0.007525658,no
0.666666667,0.5,0.774596669,0.4,0.852802865,2,0.5,TRUE,0,0.816496581,0.816496581,0.333333333,0.333333333,4096576,0,2,FALSE,FALSE,0.856611316,no
0.333333333,0.5,0.447213595,0.714285714,0.572077554,6,1,FALSE,0,0.40824829,0.40824829,0.75,0.75,1227763,1,2,FALSE,FALSE,0.912031346,no
0.142857143,0.5,0.516397779,0.666666667,0.606091527,9,1,FALSE,0,0.188982237,0.377964473,0.777777778,0.9,168336,3,3,TRUE,FALSE,0.049555277,no
0.75,1,0.816496581,0.333333333,0.866025404,1,0.25,TRUE,0,0.866025404,0.866025404,0.25,0.25,4096576,0,1,FALSE,FALSE,0.833197985,no
0,0.5,0,1,0.478091444,7,1,FALSE,0,0,0,1,1,778035,3,1,FALSE,FALSE,0.012310598,no
1,0.4,1,0,1,0,0,FALSE,0,1,1,0,0,340200,0,0,TRUE,TRUE,1,yes
0,0.5,0,1,0.201007563,13,1,FALSE,0,0,0,1,1,91617,3,1,FALSE,FALSE,0.021409822,no
0.25,0.666666667,0.40824829,0.75,0.683763459,5,1,FALSE,0,0.288675135,0.288675135,0.833333333,0.833333333,2194103,1,1,TRUE,FALSE,0.557427919,no
0.5,0.5,0.5,0.666666667,0.720576692,6,0.666666667,FALSE,0,0.5,0.5,0.666666667,0.666666667,1902637,0,0,TRUE,FALSE,0.694855932,yes
0.75,0.666666667,0.816496581,0.333333333,0.861640437,1,0.25,TRUE,0,0.866025404,0.866025404,0.25,0.25,4096576,0,1,FALSE,FALSE,0.953097826,no
0.833333333,0.5,0.8,0.333333333,0.928571429,2,0.166666667,FALSE,0,0.833333333,0.833333333,0.285714286,0.285714286,4096577,0,0,TRUE,TRUE,0.907558054,yes
0.4,0.6,0.516397779,0.666666667,0.67936622,4,0.6,FALSE,0,0.516397779,0.516397779,0.666666667,0.666666667,6075,0,2,FALSE,FALSE,0.964320405,no
0.5,0.666666667,0.632455532,0.6,0.774596669,3,0.666666667,FALSE,0,0.707106781,0.707106781,0.5,0.5,4096576,0,3,TRUE,FALSE,0.571298674,no
0.333333333,0.5,0.5,0.666666667,0.77151675,3,1,FALSE,0,0.40824829,0.40824829,0.75,0.75,176637,1,1,TRUE,FALSE,0.780945619,yes
0.75,0.5,1,0,0.942809042,2,0.25,FALSE,0,0.75,1,0,0.4,176175,0,0,TRUE,FALSE,1,yes
0.333333333,0.8,0.547722558,0.625,0.505076272,7,0.833333333,FALSE,0,0.365148372,0.547722558,0.625,0.777777778,1335862,0,1,FALSE,TRUE,0.865074451,no
0.833333333,0.333333333,0.75,0.4,0.947368421,2,0.166666667,TRUE,0.816496581,0.833333333,0.833333333,0.285714286,0.285714286,769500,0,0,FALSE,TRUE,0.985626303,no
0.666666667,0.666666667,1,0,0.9258201,2,0.333333333,TRUE,0,0.666666667,1,0,0.5,176175,0,0,FALSE,TRUE,1,yes
0.5,0.6,0.670820393,0.5,0.737864787,5,1,FALSE,0,0.547722558,0.547722558,0.625,0.625,2197186,0,1,TRUE,TRUE,0.689573456,yes
1,0.666666667,1,0,1,0,0,FALSE,1,1,1,0,0,4096576,0,0,TRUE,TRUE,1,yes
0,0.375,0.169030851,0.909090909,0.588348405,13,1,FALSE,0,0,0.158113883,0.916666667,1,4097060,3,3,FALSE,FALSE,0.330480257,no
0,0.666666667,0.40824829,0.75,0.670820393,7,1,FALSE,0,0,0.288675135,0.833333333,1,162390,1,1,FALSE,FALSE,0.727892341,no
0.25,0.25,0.288675135,0.833333333,0.696310624,6,0.75,FALSE,0,0.25,0.25,0.857142857,0.857142857,235863,1,0,TRUE,FALSE,0.296623065,no
0.833333333,0.666666667,0.75,0.4,0.923076923,2,0.166666667,FALSE,0,0.833333333,0.833333333,0.285714286,0.285714286,4096577,0,0,TRUE,TRUE,0.838592974,yes
1,0.5,1,0,1,0,0,FALSE,0,1,1,0,0,4096576,0,0,TRUE,TRUE,1,yes
0.4,0.8,0.577350269,0.6,0.721687836,4,1,FALSE,0,0.516397779,0.516397779,0.666666667,0.666666667,115455,1,2,TRUE,FALSE,0.785628602,yes
0.25,0.5,0.40824829,0.75,0.645497224,4,1,FALSE,0,0.353553391,0.353553391,0.8,0.8,2198151,1,2,TRUE,FALSE,0.617600683,no
0.666666667,0.75,0.774596669,0.4,0.808122036,2,0.5,TRUE,0,0.816496581,0.816496581,0.333333333,0.333333333,38475,0,2,FALSE,FALSE,0.998024043,no
0.5,0.6,0.447213595,0.714285714,0.726722093,5,0.5,FALSE,0,0.547722558,0.547722558,0.625,0.625,2200507,1,1,FALSE,FALSE,0.574425355,no
0.333333333,1,0.5,0.666666667,0.547722558,4,0.666666667,FALSE,0,0.333333333,0.333333333,0.8,0.8,32433,3,0,TRUE,FALSE,0.578748509,no
0.25,0.666666667,0,1,0.606976979,5,0.75,FALSE,0,0.288675135,0.288675135,0.833333333,0.833333333,1153681,0,1,FALSE,FALSE,0.461924959,no
0.25,0.5,0.666666667,0.5,0.778498944,6,0.75,FALSE,0,0.25,0.5,0.666666667,0.857142857,1089331,1,0,FALSE,TRUE,0.482050673,yes
0.5,0.666666667,0.40824829,0.75,0.77151675,3,1,FALSE,0,0.577350269,0.577350269,0.6,0.6,32958,3,1,TRUE,TRUE,0.672844023,no
0,0.5,0.40824829,0.75,0.589255651,7,1,FALSE,0,0,0.288675135,0.833333333,1,176693,1,1,FALSE,FALSE,0.590180747,no
0,0.5,0,1,0.182574186,10,1,FALSE,0,0,0.40824829,0.75,1,91167,3,2,FALSE,FALSE,0.517707943,no
0.5,0.5,0.447213595,0.714285714,0.673575314,6,0.5,FALSE,1,0.5,0.5,0.666666667,0.666666667,1597256,3,0,TRUE,TRUE,0.512136546,no
0,0.666666667,0.288675135,0.857142857,0.387298335,9,1,FALSE,0,0,0.23570226,0.875,1,467631,1,3,FALSE,FALSE,0.602380227,no
0,0.5,0.40824829,0.75,0.577350269,6,1,FALSE,0,0,0.353553391,0.8,1,201032,3,2,FALSE,FALSE,0.729282799,no
0.6,0.75,0.577350269,0.6,0.680413817,3,0.8,FALSE,1,0.670820393,0.670820393,0.5,0.5,874221,0,1,TRUE,TRUE,0.813238743,no
0.5,0.5,0.75,0.4,0.783349452,4,0.5,FALSE,0,0.612372436,0.612372436,0.571428571,0.571428571,44550,0,2,FALSE,FALSE,0.945027924,no
0.6,1,0.577350269,0.6,0.680413817,3,0.4,FALSE,0.816496581,0.670820393,0.670820393,0.5,0.5,4096577,0,1,FALSE,FALSE,0.609658845,no
0.6,0.75,0.866025404,0.25,0.872871561,3,0.4,TRUE,0,0.670820393,0.894427191,0.2,0.5,4096576,0,1,FALSE,FALSE,0.995017617,no
0.333333333,0.5,0.316227766,0.833333333,0.527046277,5,0.833333333,FALSE,0,0.471404521,0.471404521,0.714285714,0.714285714,1321806,0,3,FALSE,FALSE,0.554894728,yes
0.75,0.666666667,0.816496581,0.333333333,0.824957911,1,0.25,TRUE,0,0.866025404,0.866025404,0.25,0.25,4096576,0,1,FALSE,FALSE,0.902969954,no
0,0.5,0.40824829,0.75,0.577350269,6,1,FALSE,0,0,0.353553391,0.8,1,201032,3,2,FALSE,FALSE,0.730818692,no
0.25,0.5,0,1,0.639602149,6,1,FALSE,0,0.25,0.25,0.857142857,0.857142857,771231,1,0,FALSE,FALSE,0.509622222,no
0.142857143,0,0.353553391,0.8,0.346410162,8,1,FALSE,0,0.21821789,0.21821789,0.888888889,0.888888889,769171,3,4,FALSE,FALSE,0.046516631,no
0.714285714,0.571428571,0.75,0.4,0.816496581,3,0.285714286,FALSE,0,0.77151675,0.77151675,0.375,0.375,769500,0,1,FALSE,FALSE,0.949519612,no
0,0.666666667,0,1,0.6172134,6,1,FALSE,0,0,0.333333333,0.8,1,2103318,1,0,FALSE,FALSE,0.564525124,no
0,0.5,0.40824829,0.75,0.737864787,6,1,FALSE,0,0,0.353553391,0.8,1,783448,0,2,FALSE,FALSE,0.82831615,no
0.25,0.333333333,0.40824829,0.75,0.507092553,5,0.75,FALSE,0,0.288675135,0.288675135,0.833333333,0.833333333,168008,3,1,FALSE,FALSE,0.503331215,no
0.666666667,0.5,0.5,0.666666667,0.7,4,0.333333333,FALSE,0,0.666666667,0.666666667,0.5,0.5,4097061,0,0,TRUE,TRUE,0.537472259,no
0.666666667,0.666666667,0.75,0.4,0.824957911,3,1,FALSE,0,0.730296743,0.730296743,0.428571429,0.428571429,1544373,0,1,TRUE,TRUE,0.86722525,yes
0.4,0.4,0.447213595,0.714285714,0.881917104,5,0.6,FALSE,0,0.447213595,0.447213595,0.714285714,0.714285714,4096649,0,1,FALSE,FALSE,0.34189175,no
0.4,0.333333333,0.577350269,0.6,0.847318546,4,1,FALSE,0,0.516397779,0.516397779,0.666666667,0.666666667,284026,0,2,TRUE,TRUE,0.655918759,no
0.8,0.4,0.8,0.333333333,0.85811633,2,0.2,FALSE,0,0.8,0.8,0.333333333,0.333333333,44550,0,0,FALSE,TRUE,0.97527756,no
0.125,0.333333333,0.204124145,0.857142857,0.494871659,8,1,FALSE,0,0.182574186,0.182574186,0.888888889,0.888888889,1614024,1,5,FALSE,FALSE,0.528653099,no
1,0.4,1,0,1,0,0,FALSE,0,1,1,0,0,4096576,0,0,TRUE,TRUE,1,yes
0.666666667,0.333333333,0.40824829,0.75,0.857142857,2,0.333333333,FALSE,0,0.666666667,0.666666667,0.5,0.5,961734,0,0,TRUE,TRUE,0.902193446,yes
0.25,0.5,0.333333333,0.8,0.787726361,5,1,FALSE,0,0.288675135,0.577350269,0.6,0.833333333,323927,1,1,TRUE,FALSE,0.789387089,yes
0.714285714,0.142857143,1,0,0.866025404,2,0.857142857,FALSE,0,0.845154255,0.845154255,0.285714286,0.285714286,4097062,0,2,TRUE,FALSE,0.939753682,yes
0.5,0.666666667,0.40824829,0.75,0.797724035,3,0.5,FALSE,0,0.577350269,0.577350269,0.6,0.6,4096577,0,1,FALSE,FALSE,0.290872291,no
0.75,0.25,0.666666667,0.5,0.857142857,2,0.25,FALSE,0,0.75,0.75,0.4,0.4,32435,0,0,TRUE,TRUE,0.751785569,yes
0.666666667,0.5,0.8,0.333333333,0.866666667,4,0.333333333,FALSE,0,0.666666667,0.666666667,0.5,0.5,596729,0,0,TRUE,TRUE,0.789714701,no
0.8,0.75,0.866025404,0.25,0.894427191,1,0.6,FALSE,0,0.894427191,0.894427191,0.2,0.2,4096576,0,1,TRUE,TRUE,0.871521035,no
0.5,1,0.666666667,0.5,0.730296743,3,1,FALSE,1,0.577350269,0.577350269,0.6,0.6,1910691,3,1,TRUE,TRUE,0.741792624,no
0.125,0.5,0.288675135,0.857142857,0.585540044,8,1,FALSE,0,0.25,0.25,0.888888889,0.888888889,469422,0,6,FALSE,FALSE,0.028303607,no
0.333333333,0.333333333,0.577350269,0.6,0.827837354,5,1,FALSE,0,0.471404521,0.471404521,0.714285714,0.714285714,585009,0,3,TRUE,TRUE,0.502126388,no
0.666666667,0.4,0.577350269,0.6,0.843274043,3,0.833333333,FALSE,0,0.730296743,0.730296743,0.428571429,0.428571429,4097063,0,1,TRUE,TRUE,0.884442742,no
0.75,0.75,0.666666667,0.5,0.875,2,0.25,FALSE,0,0.75,0.75,0.4,0.4,4096577,0,0,TRUE,TRUE,0.824917932,yes
0.4,0.5,0.333333333,0.8,0.534522484,5,0.8,FALSE,0,0.447213595,0.670820393,0.5,0.714285714,1829838,0,1,TRUE,FALSE,0.741902327,yes
0,0.5,0,1,0.447213595,6,1,FALSE,0,0,0,1,1,431199,1,2,FALSE,FALSE,0.11204556,no
0,0.333333333,0,1,0.547722558,5,1,FALSE,0,0,0.40824829,0.75,1,261303,0,1,FALSE,FALSE,0.610880129,no
0.6,0.8,0.6,0.571428571,0.746202507,4,0.4,FALSE,0,0.6,0.6,0.571428571,0.571428571,826234,0,0,TRUE,TRUE,0.626522874,no
0.25,0.25,0.288675135,0.833333333,0.70064905,6,0.75,FALSE,0,0.25,0.5,0.666666667,0.857142857,257362,0,0,TRUE,FALSE,0.769614885,no
0.4,0.4,0.288675135,0.833333333,0.683763459,5,0.8,FALSE,0,0.447213595,0.447213595,0.714285714,0.714285714,181375,0,1,FALSE,FALSE,0.45490001,no
0.6,0.5,0.577350269,0.6,0.755928946,3,1,FALSE,0,0.670820393,0.670820393,0.5,0.5,4097064,1,1,TRUE,TRUE,0.954987988,yes
0.545454545,0.545454545,0.596284794,0.75,0.761499611,6,1,FALSE,0,0.683763459,0.733799386,0.545454545,0.5,2206243,0,4,TRUE,TRUE,0.814049943,yes
0.5,0.75,0.666666667,0.5,0.818181818,4,0.5,FALSE,0,0.5,0.5,0.666666667,0.666666667,2208203,1,0,TRUE,TRUE,0.800351464,no
